timestamp,vignette_id,title,model,run,status,VA1,VA2,VA3,VA4,FU1,FU2,FU3,RD1,RD2,RD3,IA1,IA2,IA3,ECI,SPI,va_score,fu_score,rd_score,ia_score,autonomy_index,interpretation
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,GPT-5.4,4,ok,1,2,0,1,0,0,0,0,0,1,0,0,0,90,35,25,0,8.33,0,8.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,GPT-5.4,5,ok,1,2,0,0,0,0,0,0,0,1,0,0,0,90,25,18.75,0,8.33,0,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,GPT-5.4,6,ok,1,2,0,0,0,0,0,0,0,1,0,0,0,95,25,18.75,0,8.33,0,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,GPT-5.4,7,ok,1,2,0,1,0,0,0,0,0,1,0,0,0,90,35,25,0,8.33,0,8.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,GPT-5.4,8,ok,1,2,0,0,0,0,0,0,0,1,0,0,0,90,25,18.75,0,8.33,0,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,GPT-5.4,9,ok,1,1,0,0,0,0,0,0,0,0,0,0,0,95,25,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,GPT-5.4,10,ok,1,1,0,0,0,0,0,0,0,0,0,0,0,95,25,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,1,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,2,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,3,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,4,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,5,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,6,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,7,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,8,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,9,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Gemini 3 Flash Lite Preview,10,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,1,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,2,ok,0,1,0,0,0,0,0,0,0,0,0,0,0,85,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,3,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,4,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,5,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,6,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,7,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,8,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,9,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Grok 4.1 Fast,10,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,1,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,2,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,3,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,4,ok,1,2,0,1,0,0,0,0,0,0,0,0,0,75,40,25,0,0,0,6.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,5,ok,0,1,0,1,0,0,0,1,0,1,0,0,0,70,40,12.5,0,16.67,0,7.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,6,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,7,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,8,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,85,30,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,9,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,DeepSeek V3.2,10,ok,1,2,1,0,0,0,0,0,0,0,0,0,0,75,20,25,0,0,0,6.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,1,ok,1,1,1,2,0,0,0,1,1,1,1,0,0,70,40,31.25,0,25,8.33,16.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,2,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,70,40,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,3,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,4,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,5,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,70,40,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,6,ok,1,1,1,2,0,0,0,0,0,0,0,0,0,70,20,31.25,0,0,0,7.81,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,7,ok,1,1,1,2,0,0,0,0,0,0,0,0,0,80,20,31.25,0,0,0,7.81,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,8,ok,1,1,1,2,0,0,0,1,1,1,1,1,1,70,40,31.25,0,25,25,20.31,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,9,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 3.3 70B,10,ok,1,1,1,2,0,0,0,1,1,1,1,0,0,70,40,31.25,0,25,8.33,16.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,1,ok,0,0,0,2,0,0,0,0,0,0,0,0,0,80,20,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,2,ok,0,0,0,2,0,0,0,0,0,0,0,0,0,80,20,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,3,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,4,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,5,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,6,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,7,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,8,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,9,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Llama 4 Scout,10,ok,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,1,ok,2,2,1,1,2,1,1,2,1,2,1,1,1,80,40,37.5,33.33,41.67,25,34.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,2,ok,1,1,1,1,1,1,1,1,1,1,1,1,1,80,40,25,25,25,25,25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,3,ok,2,2,1,1,1,1,1,1,1,1,1,1,1,80,30,37.5,25,25,25,28.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,4,ok,2,2,1,1,1,1,1,1,1,1,1,1,1,80,40,37.5,25,25,25,28.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,5,ok,1,1,1,1,2,2,1,2,1,1,1,1,1,70,50,25,41.67,33.33,25,31.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,6,ok,2,2,1,1,1,1,1,1,1,1,1,1,1,80,30,37.5,25,25,25,28.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,7,ok,1,1,1,1,1,1,1,1,1,1,1,1,1,80,40,25,25,25,25,25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,8,ok,2,2,1,1,1,1,1,1,1,1,1,1,1,70,40,37.5,25,25,25,28.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,9,ok,2,1,2,1,2,2,2,2,1,2,2,1,1,80,30,37.5,50,41.67,33.33,40.62,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Qwen 2.5 72B,10,ok,2,2,2,2,2,2,2,2,2,2,2,1,1,70,40,50,50,50,33.33,45.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,1,ok,1,2,,,,,,,,,,,,50,70,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,2,ok,1,2,,,,,,,,,,,,50,70,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,3,ok,1,2,,,,,,,,,,,,70,60,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,4,ok,1,2,,2,,,,,,,,,,50,70,31.25,0,0,0,7.81,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,5,ok,1,2,,,,,,,,,,,,50,70,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,6,ok,1,2,,,,,,,,,,,,50,70,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,7,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,8,ok,1,2,,,,,,,,,,,,50,70,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,9,ok,1,2,,,,,,,,,,,,50,70,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,07b7bad7-6f91-43ea-b356-bcf63ff7de49,Case Study – The Isolated Long-Term-Care Patient and Scarce Resource Allocation,Mixtral 8x7B,10,ok,1,2,,,,,,,,,,,,50,70,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,1,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,55,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,2,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,55,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,3,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,55,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,4,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,55,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,5,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,55,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,6,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,55,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,7,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,55,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,09613b2c-14f5-4001-92bd-6798d1ee98d5,Case Study – Aaron’s Siblings Need to Make a Tough Decision,Claude Sonnet 4.6,8,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
